areaCode,areaName,areaType,date,hospitalCases,newAdmissions
E40000003,London,nhsRegion,2021-06-23,280,
E40000003,London,nhsRegion,2021-06-22,300,
E40000003,London,nhsRegion,2021-06-21,303,19
E40000003,London,nhsRegion,2021-06-20,272,32
E40000003,London,nhsRegion,2021-06-19,286,31
E40000003,London,nhsRegion,2021-06-18,289,26
E40000003,London,nhsRegion,2021-06-17,300,31
E40000003,London,nhsRegion,2021-06-16,277,25
E40000003,London,nhsRegion,2021-06-15,289,37
E40000003,London,nhsRegion,2021-06-14,285,33
E40000003,London,nhsRegion,2021-06-13,261,34
E40000003,London,nhsRegion,2021-06-12,250,27
E40000003,London,nhsRegion,2021-06-11,262,28
E40000003,London,nhsRegion,2021-06-10,266,29
E40000003,London,nhsRegion,2021-06-09,270,33
E40000003,London,nhsRegion,2021-06-08,249,20
E40000003,London,nhsRegion,2021-06-07,252,17
E40000003,London,nhsRegion,2021-06-06,237,27
E40000003,London,nhsRegion,2021-06-05,234,16
E40000003,London,nhsRegion,2021-06-04,247,16
E40000003,London,nhsRegion,2021-06-03,238,20
E40000003,London,nhsRegion,2021-06-02,241,19
E40000003,London,nhsRegion,2021-06-01,236,29
E40000003,London,nhsRegion,2021-05-31,234,20
E40000003,London,nhsRegion,2021-05-30,233,18
E40000003,London,nhsRegion,2021-05-29,235,17
E40000003,London,nhsRegion,2021-05-28,234,19
E40000003,London,nhsRegion,2021-05-27,234,17
E40000003,London,nhsRegion,2021-05-26,238,19
E40000003,London,nhsRegion,2021-05-25,242,16
E40000003,London,nhsRegion,2021-05-24,244,17
E40000003,London,nhsRegion,2021-05-23,236,13
E40000003,London,nhsRegion,2021-05-22,233,14
E40000003,London,nhsRegion,2021-05-21,254,13
E40000003,London,nhsRegion,2021-05-20,248,24
E40000003,London,nhsRegion,2021-05-19,241,14
E40000003,London,nhsRegion,2021-05-18,245,19
E40000003,London,nhsRegion,2021-05-17,259,19
E40000003,London,nhsRegion,2021-05-16,261,11
E40000003,London,nhsRegion,2021-05-15,258,11
E40000003,London,nhsRegion,2021-05-14,251,12
E40000003,London,nhsRegion,2021-05-13,266,15
E40000003,London,nhsRegion,2021-05-12,275,12
E40000003,London,nhsRegion,2021-05-11,281,17
E40000003,London,nhsRegion,2021-05-10,281,17
E40000003,London,nhsRegion,2021-05-09,274,16
E40000003,London,nhsRegion,2021-05-08,275,10
E40000003,London,nhsRegion,2021-05-07,272,15
E40000003,London,nhsRegion,2021-05-06,283,13
E40000003,London,nhsRegion,2021-05-05,284,17
E40000003,London,nhsRegion,2021-05-04,292,6
E40000003,London,nhsRegion,2021-05-03,316,11
E40000003,London,nhsRegion,2021-05-02,308,11
E40000003,London,nhsRegion,2021-05-01,299,12
E40000003,London,nhsRegion,2021-04-30,315,11
E40000003,London,nhsRegion,2021-04-29,339,15
E40000003,London,nhsRegion,2021-04-28,353,14
E40000003,London,nhsRegion,2021-04-27,368,21
E40000003,London,nhsRegion,2021-04-26,376,13
E40000003,London,nhsRegion,2021-04-25,375,17
E40000003,London,nhsRegion,2021-04-24,403,15
E40000003,London,nhsRegion,2021-04-23,418,22
E40000003,London,nhsRegion,2021-04-22,423,14
E40000003,London,nhsRegion,2021-04-21,453,18
E40000003,London,nhsRegion,2021-04-20,439,15
E40000003,London,nhsRegion,2021-04-19,460,18
E40000003,London,nhsRegion,2021-04-18,467,17
E40000003,London,nhsRegion,2021-04-17,476,9
E40000003,London,nhsRegion,2021-04-16,501,14
E40000003,London,nhsRegion,2021-04-15,498,14
E40000003,London,nhsRegion,2021-04-14,513,21
E40000003,London,nhsRegion,2021-04-13,521,20
E40000003,London,nhsRegion,2021-04-12,520,26
E40000003,London,nhsRegion,2021-04-11,520,28
E40000003,London,nhsRegion,2021-04-10,538,25
E40000003,London,nhsRegion,2021-04-09,561,21
E40000003,London,nhsRegion,2021-04-08,569,27
E40000003,London,nhsRegion,2021-04-07,577,26
E40000003,London,nhsRegion,2021-04-06,601,22
E40000003,London,nhsRegion,2021-04-05,636,23
E40000003,London,nhsRegion,2021-04-04,637,23
E40000003,London,nhsRegion,2021-04-03,630,25
E40000003,London,nhsRegion,2021-04-02,652,27
E40000003,London,nhsRegion,2021-04-01,668,25
E40000003,London,nhsRegion,2021-03-31,689,30
E40000003,London,nhsRegion,2021-03-30,717,29
E40000003,London,nhsRegion,2021-03-29,733,23
E40000003,London,nhsRegion,2021-03-28,737,32
E40000003,London,nhsRegion,2021-03-27,742,29
E40000003,London,nhsRegion,2021-03-26,799,26
E40000003,London,nhsRegion,2021-03-25,811,33
E40000003,London,nhsRegion,2021-03-24,840,27
E40000003,London,nhsRegion,2021-03-23,876,33
E40000003,London,nhsRegion,2021-03-22,922,31
E40000003,London,nhsRegion,2021-03-21,928,28
E40000003,London,nhsRegion,2021-03-20,941,31
E40000003,London,nhsRegion,2021-03-19,986,42
E40000003,London,nhsRegion,2021-03-18,1023,33
E40000003,London,nhsRegion,2021-03-17,1082,27
E40000003,London,nhsRegion,2021-03-16,1138,45
E40000003,London,nhsRegion,2021-03-15,1185,40
E40000003,London,nhsRegion,2021-03-14,1181,41
E40000003,London,nhsRegion,2021-03-13,1190,48
E40000003,London,nhsRegion,2021-03-12,1273,39
E40000003,London,nhsRegion,2021-03-11,1335,47
E40000003,London,nhsRegion,2021-03-10,1400,52
E40000003,London,nhsRegion,2021-03-09,1481,67
E40000003,London,nhsRegion,2021-03-08,1551,56
E40000003,London,nhsRegion,2021-03-07,1562,58
E40000003,London,nhsRegion,2021-03-06,1618,49
E40000003,London,nhsRegion,2021-03-05,1723,62
E40000003,London,nhsRegion,2021-03-04,1821,88
E40000003,London,nhsRegion,2021-03-03,1861,67
E40000003,London,nhsRegion,2021-03-02,1932,95
E40000003,London,nhsRegion,2021-03-01,2018,89
E40000003,London,nhsRegion,2021-02-28,1828,97
E40000003,London,nhsRegion,2021-02-27,2102,64
E40000003,London,nhsRegion,2021-02-26,2253,72
E40000003,London,nhsRegion,2021-02-25,2371,110
E40000003,London,nhsRegion,2021-02-24,2503,105
E40000003,London,nhsRegion,2021-02-23,2490,103
E40000003,London,nhsRegion,2021-02-22,2737,129
E40000003,London,nhsRegion,2021-02-21,2734,127
E40000003,London,nhsRegion,2021-02-20,2803,110
E40000003,London,nhsRegion,2021-02-19,3048,150
E40000003,London,nhsRegion,2021-02-18,3059,142
E40000003,London,nhsRegion,2021-02-17,3292,150
E40000003,London,nhsRegion,2021-02-16,3500,166
E40000003,London,nhsRegion,2021-02-15,3603,179
E40000003,London,nhsRegion,2021-02-14,3595,196
E40000003,London,nhsRegion,2021-02-13,3562,175
E40000003,London,nhsRegion,2021-02-12,3882,190
E40000003,London,nhsRegion,2021-02-11,4079,217
E40000003,London,nhsRegion,2021-02-10,4279,243
E40000003,London,nhsRegion,2021-02-09,4574,232
E40000003,London,nhsRegion,2021-02-08,4743,287
E40000003,London,nhsRegion,2021-02-07,4729,302
E40000003,London,nhsRegion,2021-02-06,4787,236
E40000003,London,nhsRegion,2021-02-05,5066,292
E40000003,London,nhsRegion,2021-02-04,5212,329
E40000003,London,nhsRegion,2021-02-03,5462,349
E40000003,London,nhsRegion,2021-02-02,5723,357
E40000003,London,nhsRegion,2021-02-01,5881,421
E40000003,London,nhsRegion,2021-01-31,5654,394
E40000003,London,nhsRegion,2021-01-30,5918,370
E40000003,London,nhsRegion,2021-01-29,6064,423
E40000003,London,nhsRegion,2021-01-28,6393,473
E40000003,London,nhsRegion,2021-01-27,6272,485
E40000003,London,nhsRegion,2021-01-26,6785,472
E40000003,London,nhsRegion,2021-01-25,7014,478
E40000003,London,nhsRegion,2021-01-24,7030,544
E40000003,London,nhsRegion,2021-01-23,7044,520
E40000003,London,nhsRegion,2021-01-22,7298,580
E40000003,London,nhsRegion,2021-01-21,7332,598
E40000003,London,nhsRegion,2021-01-20,7588,660
E40000003,London,nhsRegion,2021-01-19,7711,742
E40000003,London,nhsRegion,2021-01-18,7917,704
E40000003,London,nhsRegion,2021-01-17,7707,652
E40000003,London,nhsRegion,2021-01-16,7571,758
E40000003,London,nhsRegion,2021-01-15,7811,670
E40000003,London,nhsRegion,2021-01-14,7840,763
E40000003,London,nhsRegion,2021-01-13,7686,804
E40000003,London,nhsRegion,2021-01-12,7606,875
E40000003,London,nhsRegion,2021-01-11,7799,795
E40000003,London,nhsRegion,2021-01-10,7494,734
E40000003,London,nhsRegion,2021-01-09,7224,832
E40000003,London,nhsRegion,2021-01-08,7277,813
E40000003,London,nhsRegion,2021-01-07,7231,820
E40000003,London,nhsRegion,2021-01-06,7034,977
E40000003,London,nhsRegion,2021-01-05,6816,913
E40000003,London,nhsRegion,2021-01-04,6733,830
E40000003,London,nhsRegion,2021-01-03,6358,865
E40000003,London,nhsRegion,2021-01-02,5861,828
E40000003,London,nhsRegion,2021-01-01,5511,796
E40000003,London,nhsRegion,2020-12-31,5685,708
E40000003,London,nhsRegion,2020-12-30,5524,681
E40000003,London,nhsRegion,2020-12-29,5371,679
E40000003,London,nhsRegion,2020-12-28,4957,739
E40000003,London,nhsRegion,2020-12-27,4591,629
E40000003,London,nhsRegion,2020-12-26,4276,607
E40000003,London,nhsRegion,2020-12-25,4019,578
E40000003,London,nhsRegion,2020-12-24,3966,492
E40000003,London,nhsRegion,2020-12-23,3578,511
E40000003,London,nhsRegion,2020-12-22,3559,508
E40000003,London,nhsRegion,2020-12-21,3367,505
E40000003,London,nhsRegion,2020-12-20,3067,413
E40000003,London,nhsRegion,2020-12-19,2909,404
E40000003,London,nhsRegion,2020-12-18,2726,357
E40000003,London,nhsRegion,2020-12-17,2607,366
E40000003,London,nhsRegion,2020-12-16,2543,252
E40000003,London,nhsRegion,2020-12-15,2482,332
E40000003,London,nhsRegion,2020-12-14,2330,292
E40000003,London,nhsRegion,2020-12-13,2212,287
E40000003,London,nhsRegion,2020-12-12,2092,246
E40000003,London,nhsRegion,2020-12-11,2031,277
E40000003,London,nhsRegion,2020-12-10,1934,235
E40000003,London,nhsRegion,2020-12-09,1787,248
E40000003,London,nhsRegion,2020-12-08,1849,203
E40000003,London,nhsRegion,2020-12-07,1822,210
E40000003,London,nhsRegion,2020-12-06,1766,179
E40000003,London,nhsRegion,2020-12-05,1710,141
E40000003,London,nhsRegion,2020-12-04,1659,170
E40000003,London,nhsRegion,2020-12-03,1685,156
E40000003,London,nhsRegion,2020-12-02,1637,162
E40000003,London,nhsRegion,2020-12-01,1701,160
E40000003,London,nhsRegion,2020-11-30,1677,146
E40000003,London,nhsRegion,2020-11-29,1663,154
E40000003,London,nhsRegion,2020-11-28,1635,107
E40000003,London,nhsRegion,2020-11-27,1674,124
E40000003,London,nhsRegion,2020-11-26,1643,155
E40000003,London,nhsRegion,2020-11-25,1611,200
E40000003,London,nhsRegion,2020-11-24,1626,131
E40000003,London,nhsRegion,2020-11-23,1675,147
E40000003,London,nhsRegion,2020-11-22,1605,145
E40000003,London,nhsRegion,2020-11-21,1591,165
E40000003,London,nhsRegion,2020-11-20,1576,116
E40000003,London,nhsRegion,2020-11-19,1551,173
E40000003,London,nhsRegion,2020-11-18,1519,179
E40000003,London,nhsRegion,2020-11-17,1520,152
E40000003,London,nhsRegion,2020-11-16,1474,154
E40000003,London,nhsRegion,2020-11-15,1390,170
E40000003,London,nhsRegion,2020-11-14,1357,139
E40000003,London,nhsRegion,2020-11-13,1298,136
E40000003,London,nhsRegion,2020-11-12,1269,152
E40000003,London,nhsRegion,2020-11-11,1223,134
E40000003,London,nhsRegion,2020-11-10,1211,147
E40000003,London,nhsRegion,2020-11-09,1210,136
E40000003,London,nhsRegion,2020-11-08,1114,150
E40000003,London,nhsRegion,2020-11-07,1108,109
E40000003,London,nhsRegion,2020-11-06,1085,101
E40000003,London,nhsRegion,2020-11-05,1102,118
E40000003,London,nhsRegion,2020-11-04,1132,123
E40000003,London,nhsRegion,2020-11-03,1111,103
E40000003,London,nhsRegion,2020-11-02,1067,136
E40000003,London,nhsRegion,2020-11-01,1032,134
E40000003,London,nhsRegion,2020-10-31,963,132
E40000003,London,nhsRegion,2020-10-30,945,126
E40000003,London,nhsRegion,2020-10-29,921,140
E40000003,London,nhsRegion,2020-10-28,933,112
E40000003,London,nhsRegion,2020-10-27,889,109
E40000003,London,nhsRegion,2020-10-26,815,155
E40000003,London,nhsRegion,2020-10-25,762,118
E40000003,London,nhsRegion,2020-10-24,722,108
E40000003,London,nhsRegion,2020-10-23,698,125
E40000003,London,nhsRegion,2020-10-22,606,108
E40000003,London,nhsRegion,2020-10-21,633,114
E40000003,London,nhsRegion,2020-10-20,610,89
E40000003,London,nhsRegion,2020-10-19,594,90
E40000003,London,nhsRegion,2020-10-18,542,95
E40000003,London,nhsRegion,2020-10-17,502,87
E40000003,London,nhsRegion,2020-10-16,490,67
E40000003,London,nhsRegion,2020-10-15,439,78
E40000003,London,nhsRegion,2020-10-14,430,76
E40000003,London,nhsRegion,2020-10-13,442,73
E40000003,London,nhsRegion,2020-10-12,389,69
E40000003,London,nhsRegion,2020-10-11,365,50
E40000003,London,nhsRegion,2020-10-10,341,51
E40000003,London,nhsRegion,2020-10-09,348,55
E40000003,London,nhsRegion,2020-10-08,343,39
E40000003,London,nhsRegion,2020-10-07,350,46
E40000003,London,nhsRegion,2020-10-06,320,43
E40000003,London,nhsRegion,2020-10-05,326,47
E40000003,London,nhsRegion,2020-10-04,287,27
E40000003,London,nhsRegion,2020-10-03,280,38
E40000003,London,nhsRegion,2020-10-02,276,37
E40000003,London,nhsRegion,2020-10-01,275,50
E40000003,London,nhsRegion,2020-09-30,278,31
E40000003,London,nhsRegion,2020-09-29,275,36
E40000003,London,nhsRegion,2020-09-28,267,28
E40000003,London,nhsRegion,2020-09-27,224,23
E40000003,London,nhsRegion,2020-09-26,200,28
E40000003,London,nhsRegion,2020-09-25,230,36
E40000003,London,nhsRegion,2020-09-24,219,47
E40000003,London,nhsRegion,2020-09-23,210,36
E40000003,London,nhsRegion,2020-09-22,210,35
E40000003,London,nhsRegion,2020-09-21,190,44
E40000003,London,nhsRegion,2020-09-20,171,38
E40000003,London,nhsRegion,2020-09-19,161,32
E40000003,London,nhsRegion,2020-09-18,150,41
E40000003,London,nhsRegion,2020-09-17,147,28
E40000003,London,nhsRegion,2020-09-16,137,25
E40000003,London,nhsRegion,2020-09-15,136,26
E40000003,London,nhsRegion,2020-09-14,123,31
E40000003,London,nhsRegion,2020-09-13,100,23
E40000003,London,nhsRegion,2020-09-12,98,19
E40000003,London,nhsRegion,2020-09-11,115,13
E40000003,London,nhsRegion,2020-09-10,98,19
E40000003,London,nhsRegion,2020-09-09,96,17
E40000003,London,nhsRegion,2020-09-08,100,11
E40000003,London,nhsRegion,2020-09-07,98,5
E40000003,London,nhsRegion,2020-09-06,87,12
E40000003,London,nhsRegion,2020-09-05,90,23
E40000003,London,nhsRegion,2020-09-04,86,11
E40000003,London,nhsRegion,2020-09-03,87,15
E40000003,London,nhsRegion,2020-09-02,84,11
E40000003,London,nhsRegion,2020-09-01,88,6
E40000003,London,nhsRegion,2020-08-31,81,6
E40000003,London,nhsRegion,2020-08-30,78,6
E40000003,London,nhsRegion,2020-08-29,73,6
E40000003,London,nhsRegion,2020-08-28,82,11
E40000003,London,nhsRegion,2020-08-27,86,5
E40000003,London,nhsRegion,2020-08-26,83,5
E40000003,London,nhsRegion,2020-08-25,81,9
E40000003,London,nhsRegion,2020-08-24,85,6
E40000003,London,nhsRegion,2020-08-23,84,8
E40000003,London,nhsRegion,2020-08-22,79,3
E40000003,London,nhsRegion,2020-08-21,84,5
E40000003,London,nhsRegion,2020-08-20,89,6
E40000003,London,nhsRegion,2020-08-19,90,7
E40000003,London,nhsRegion,2020-08-18,98,6
E40000003,London,nhsRegion,2020-08-17,107,2
E40000003,London,nhsRegion,2020-08-16,100,7
E40000003,London,nhsRegion,2020-08-15,100,4
E40000003,London,nhsRegion,2020-08-14,103,8
E40000003,London,nhsRegion,2020-08-13,104,9
E40000003,London,nhsRegion,2020-08-12,111,5
E40000003,London,nhsRegion,2020-08-11,105,18
E40000003,London,nhsRegion,2020-08-10,107,9
E40000003,London,nhsRegion,2020-08-09,107,10
E40000003,London,nhsRegion,2020-08-08,126,2
E40000003,London,nhsRegion,2020-08-07,105,7
E40000003,London,nhsRegion,2020-08-06,113,7
E40000003,London,nhsRegion,2020-08-05,111,12
E40000003,London,nhsRegion,2020-08-04,118,5
E40000003,London,nhsRegion,2020-08-03,122,2
E40000003,London,nhsRegion,2020-08-02,120,10
E40000003,London,nhsRegion,2020-08-01,126,5
E40000003,London,nhsRegion,2020-07-31,128,2
E40000003,London,nhsRegion,2020-07-30,134,5
E40000003,London,nhsRegion,2020-07-29,131,11
E40000003,London,nhsRegion,2020-07-28,127,7
E40000003,London,nhsRegion,2020-07-27,133,10
E40000003,London,nhsRegion,2020-07-26,139,9
E40000003,London,nhsRegion,2020-07-25,108,5
E40000003,London,nhsRegion,2020-07-24,147,15
E40000003,London,nhsRegion,2020-07-23,165,14
E40000003,London,nhsRegion,2020-07-22,173,11
E40000003,London,nhsRegion,2020-07-21,175,11
E40000003,London,nhsRegion,2020-07-20,180,14
E40000003,London,nhsRegion,2020-07-19,179,7
E40000003,London,nhsRegion,2020-07-18,179,5
E40000003,London,nhsRegion,2020-07-17,187,18
E40000003,London,nhsRegion,2020-07-16,191,24
E40000003,London,nhsRegion,2020-07-15,212,22
E40000003,London,nhsRegion,2020-07-14,229,19
E40000003,London,nhsRegion,2020-07-13,247,18
E40000003,London,nhsRegion,2020-07-12,247,16
E40000003,London,nhsRegion,2020-07-11,206,17
E40000003,London,nhsRegion,2020-07-10,255,26
E40000003,London,nhsRegion,2020-07-09,265,27
E40000003,London,nhsRegion,2020-07-08,269,30
E40000003,London,nhsRegion,2020-07-07,284,26
E40000003,London,nhsRegion,2020-07-06,291,30
E40000003,London,nhsRegion,2020-07-05,288,23
E40000003,London,nhsRegion,2020-07-04,293,16
E40000003,London,nhsRegion,2020-07-03,316,20
E40000003,London,nhsRegion,2020-07-02,320,27
E40000003,London,nhsRegion,2020-07-01,334,53
E40000003,London,nhsRegion,2020-06-30,386,28
E40000003,London,nhsRegion,2020-06-29,398,20
E40000003,London,nhsRegion,2020-06-28,392,18
E40000003,London,nhsRegion,2020-06-27,408,29
E40000003,London,nhsRegion,2020-06-26,423,39
E40000003,London,nhsRegion,2020-06-25,439,47
E40000003,London,nhsRegion,2020-06-24,477,51
E40000003,London,nhsRegion,2020-06-23,452,69
E40000003,London,nhsRegion,2020-06-22,453,60
E40000003,London,nhsRegion,2020-06-21,446,25
E40000003,London,nhsRegion,2020-06-20,466,19
E40000003,London,nhsRegion,2020-06-19,466,47
E40000003,London,nhsRegion,2020-06-18,494,50
E40000003,London,nhsRegion,2020-06-17,508,56
E40000003,London,nhsRegion,2020-06-16,539,56
E40000003,London,nhsRegion,2020-06-15,503,49
E40000003,London,nhsRegion,2020-06-14,531,22
E40000003,London,nhsRegion,2020-06-13,540,20
E40000003,London,nhsRegion,2020-06-12,568,30
E40000003,London,nhsRegion,2020-06-11,620,32
E40000003,London,nhsRegion,2020-06-10,675,41
E40000003,London,nhsRegion,2020-06-09,707,35
E40000003,London,nhsRegion,2020-06-08,701,69
E40000003,London,nhsRegion,2020-06-07,691,56
E40000003,London,nhsRegion,2020-06-06,707,46
E40000003,London,nhsRegion,2020-06-05,783,50
E40000003,London,nhsRegion,2020-06-04,795,58
E40000003,London,nhsRegion,2020-06-03,813,68
E40000003,London,nhsRegion,2020-06-02,855,51
E40000003,London,nhsRegion,2020-06-01,862,48
E40000003,London,nhsRegion,2020-05-31,891,42
E40000003,London,nhsRegion,2020-05-30,915,30
E40000003,London,nhsRegion,2020-05-29,1002,51
E40000003,London,nhsRegion,2020-05-28,1029,57
E40000003,London,nhsRegion,2020-05-27,1091,69
E40000003,London,nhsRegion,2020-05-26,1144,67
E40000003,London,nhsRegion,2020-05-25,1174,49
E40000003,London,nhsRegion,2020-05-24,1160,41
E40000003,London,nhsRegion,2020-05-23,1165,43
E40000003,London,nhsRegion,2020-05-22,1240,77
E40000003,London,nhsRegion,2020-05-21,1224,76
E40000003,London,nhsRegion,2020-05-20,1247,71
E40000003,London,nhsRegion,2020-05-19,1390,89
E40000003,London,nhsRegion,2020-05-18,1496,74
E40000003,London,nhsRegion,2020-05-17,1454,51
E40000003,London,nhsRegion,2020-05-16,1552,59
E40000003,London,nhsRegion,2020-05-15,1625,77
E40000003,London,nhsRegion,2020-05-14,1667,91
E40000003,London,nhsRegion,2020-05-13,1777,91
E40000003,London,nhsRegion,2020-05-12,1827,80
E40000003,London,nhsRegion,2020-05-11,1880,91
E40000003,London,nhsRegion,2020-05-10,1889,86
E40000003,London,nhsRegion,2020-05-09,1971,85
E40000003,London,nhsRegion,2020-05-08,1955,99
E40000003,London,nhsRegion,2020-05-07,2086,202
E40000003,London,nhsRegion,2020-05-06,2154,216
E40000003,London,nhsRegion,2020-05-05,2270,178
E40000003,London,nhsRegion,2020-05-04,2328,169
E40000003,London,nhsRegion,2020-05-03,2390,157
E40000003,London,nhsRegion,2020-05-02,2432,150
E40000003,London,nhsRegion,2020-05-01,2596,201
E40000003,London,nhsRegion,2020-04-30,2703,183
E40000003,London,nhsRegion,2020-04-29,2811,212
E40000003,London,nhsRegion,2020-04-28,2794,248
E40000003,London,nhsRegion,2020-04-27,3117,261
E40000003,London,nhsRegion,2020-04-26,3115,187
E40000003,London,nhsRegion,2020-04-25,3198,137
E40000003,London,nhsRegion,2020-04-24,3281,171
E40000003,London,nhsRegion,2020-04-23,3510,266
E40000003,London,nhsRegion,2020-04-22,3768,225
E40000003,London,nhsRegion,2020-04-21,3922,288
E40000003,London,nhsRegion,2020-04-20,3940,308
E40000003,London,nhsRegion,2020-04-19,4021,290
E40000003,London,nhsRegion,2020-04-18,3993,283
E40000003,London,nhsRegion,2020-04-17,4219,358
E40000003,London,nhsRegion,2020-04-16,4395,388
E40000003,London,nhsRegion,2020-04-15,4509,412
E40000003,London,nhsRegion,2020-04-14,4621,447
E40000003,London,nhsRegion,2020-04-13,4799,416
E40000003,London,nhsRegion,2020-04-12,4931,384
E40000003,London,nhsRegion,2020-04-11,4910,490
E40000003,London,nhsRegion,2020-04-10,5168,531
E40000003,London,nhsRegion,2020-04-09,5201,554
E40000003,London,nhsRegion,2020-04-08,5198,744
E40000003,London,nhsRegion,2020-04-07,5025,722
E40000003,London,nhsRegion,2020-04-06,5058,743
E40000003,London,nhsRegion,2020-04-05,4869,732
E40000003,London,nhsRegion,2020-04-04,4691,733
E40000003,London,nhsRegion,2020-04-03,4092,647
E40000003,London,nhsRegion,2020-04-02,4168,835
E40000003,London,nhsRegion,2020-04-01,4219,767
E40000003,London,nhsRegion,2020-03-31,4073,645
E40000003,London,nhsRegion,2020-03-30,3638,883
E40000003,London,nhsRegion,2020-03-29,3464,672
E40000003,London,nhsRegion,2020-03-28,3114,551
E40000003,London,nhsRegion,2020-03-27,2829,639
E40000003,London,nhsRegion,2020-03-26,2244,519
E40000003,London,nhsRegion,2020-03-25,2051,675
E40000003,London,nhsRegion,2020-03-24,1705,637
E40000003,London,nhsRegion,2020-03-23,1559,505
E40000003,London,nhsRegion,2020-03-22,1266,335
E40000003,London,nhsRegion,2020-03-21,1081,311
E40000003,London,nhsRegion,2020-03-20,841,272
E40000003,London,nhsRegion,2020-03-19,,240
E40000005,South East,nhsRegion,2021-06-23,56,
E40000005,South East,nhsRegion,2021-06-22,64,
E40000005,South East,nhsRegion,2021-06-21,60,6
E40000005,South East,nhsRegion,2021-06-20,57,18
E40000005,South East,nhsRegion,2021-06-19,54,9
E40000005,South East,nhsRegion,2021-06-18,59,5
E40000005,South East,nhsRegion,2021-06-17,60,9
E40000005,South East,nhsRegion,2021-06-16,58,6
E40000005,South East,nhsRegion,2021-06-15,56,12
E40000005,South East,nhsRegion,2021-06-14,44,13
E40000005,South East,nhsRegion,2021-06-13,49,12
E40000005,South East,nhsRegion,2021-06-12,48,5
E40000005,South East,nhsRegion,2021-06-11,46,7
E40000005,South East,nhsRegion,2021-06-10,61,8
E40000005,South East,nhsRegion,2021-06-09,54,8
E40000005,South East,nhsRegion,2021-06-08,74,13
E40000005,South East,nhsRegion,2021-06-07,69,6
E40000005,South East,nhsRegion,2021-06-06,63,9
E40000005,South East,nhsRegion,2021-06-05,63,8
E40000005,South East,nhsRegion,2021-06-04,65,6
E40000005,South East,nhsRegion,2021-06-03,63,3
E40000005,South East,nhsRegion,2021-06-02,58,4
E40000005,South East,nhsRegion,2021-06-01,60,10
E40000005,South East,nhsRegion,2021-05-31,58,4
E40000005,South East,nhsRegion,2021-05-30,54,4
E40000005,South East,nhsRegion,2021-05-29,56,4
E40000005,South East,nhsRegion,2021-05-28,52,3
E40000005,South East,nhsRegion,2021-05-27,54,8
E40000005,South East,nhsRegion,2021-05-26,55,11
E40000005,South East,nhsRegion,2021-05-25,55,9
E40000005,South East,nhsRegion,2021-05-24,56,11
E40000005,South East,nhsRegion,2021-05-23,50,3
E40000005,South East,nhsRegion,2021-05-22,50,3
E40000005,South East,nhsRegion,2021-05-21,50,6
E40000005,South East,nhsRegion,2021-05-20,46,8
E40000005,South East,nhsRegion,2021-05-19,55,5
E40000005,South East,nhsRegion,2021-05-18,57,6
E40000005,South East,nhsRegion,2021-05-17,62,2
E40000005,South East,nhsRegion,2021-05-16,56,7
E40000005,South East,nhsRegion,2021-05-15,55,7
E40000005,South East,nhsRegion,2021-05-14,54,2
E40000005,South East,nhsRegion,2021-05-13,58,2
E40000005,South East,nhsRegion,2021-05-12,50,4
E40000005,South East,nhsRegion,2021-05-11,63,5
E40000005,South East,nhsRegion,2021-05-10,64,5
E40000005,South East,nhsRegion,2021-05-09,62,6
E40000005,South East,nhsRegion,2021-05-08,69,7
E40000005,South East,nhsRegion,2021-05-07,76,8
E40000005,South East,nhsRegion,2021-05-06,62,8
E40000005,South East,nhsRegion,2021-05-05,86,7
E40000005,South East,nhsRegion,2021-05-04,82,3
E40000005,South East,nhsRegion,2021-05-03,84,7
E40000005,South East,nhsRegion,2021-05-02,82,10
E40000005,South East,nhsRegion,2021-05-01,96,1
E40000005,South East,nhsRegion,2021-04-30,105,9
E40000005,South East,nhsRegion,2021-04-29,115,7
E40000005,South East,nhsRegion,2021-04-28,114,10
E40000005,South East,nhsRegion,2021-04-27,120,12
E40000005,South East,nhsRegion,2021-04-26,123,8
E40000005,South East,nhsRegion,2021-04-25,125,9
E40000005,South East,nhsRegion,2021-04-24,115,7
E40000005,South East,nhsRegion,2021-04-23,116,17
E40000005,South East,nhsRegion,2021-04-22,110,11
E40000005,South East,nhsRegion,2021-04-21,109,17
E40000005,South East,nhsRegion,2021-04-20,124,18
E40000005,South East,nhsRegion,2021-04-19,120,13
E40000005,South East,nhsRegion,2021-04-18,116,19
E40000005,South East,nhsRegion,2021-04-17,121,12
E40000005,South East,nhsRegion,2021-04-16,123,8
E40000005,South East,nhsRegion,2021-04-15,133,13
E40000005,South East,nhsRegion,2021-04-14,138,10
E40000005,South East,nhsRegion,2021-04-13,144,17
E40000005,South East,nhsRegion,2021-04-12,152,25
E40000005,South East,nhsRegion,2021-04-11,151,20
E40000005,South East,nhsRegion,2021-04-10,162,8
E40000005,South East,nhsRegion,2021-04-09,172,14
E40000005,South East,nhsRegion,2021-04-08,184,15
E40000005,South East,nhsRegion,2021-04-07,210,20
E40000005,South East,nhsRegion,2021-04-06,208,20
E40000005,South East,nhsRegion,2021-04-05,221,19
E40000005,South East,nhsRegion,2021-04-04,234,16
E40000005,South East,nhsRegion,2021-04-03,241,14
E40000005,South East,nhsRegion,2021-04-02,253,8
E40000005,South East,nhsRegion,2021-04-01,276,17
E40000005,South East,nhsRegion,2021-03-31,309,17
