areaCode,areaName,areaType,date,newCasesByPublishDate,newDeathsByDeathDate,newVirusTests
E12000009,South West,region,2020-09-23,169,1,
E12000009,South West,region,2020-09-22,132,0,
E12000009,South West,region,2020-09-21,132,0,
E12000009,South West,region,2020-09-20,92,1,
E12000009,South West,region,2020-09-19,82,0,
E12000009,South West,region,2020-09-18,94,1,
E12000009,South West,region,2020-09-17,85,2,
E12000009,South West,region,2020-09-16,84,0,
E12000009,South West,region,2020-09-15,81,2,
E12000009,South West,region,2020-09-14,56,0,
E12000009,South West,region,2020-09-13,74,2,
E12000009,South West,region,2020-09-12,106,0,
E12000009,South West,region,2020-09-11,117,0,
E12000009,South West,region,2020-09-10,75,1,
E12000009,South West,region,2020-09-09,130,0,
E12000009,South West,region,2020-09-08,103,2,
E12000009,South West,region,2020-09-07,111,0,
E12000009,South West,region,2020-09-06,87,0,
E12000009,South West,region,2020-09-05,72,2,
E12000009,South West,region,2020-09-04,69,2,
E12000009,South West,region,2020-09-03,87,1,
E12000009,South West,region,2020-09-02,46,0,
E12000009,South West,region,2020-09-01,49,0,
E12000009,South West,region,2020-08-31,58,0,
E12000009,South West,region,2020-08-30,73,0,
E12000009,South West,region,2020-08-29,45,0,
E12000009,South West,region,2020-08-28,49,1,
E12000009,South West,region,2020-08-27,51,1,
E12000009,South West,region,2020-08-26,39,0,
E12000009,South West,region,2020-08-25,82,1,
E12000009,South West,region,2020-08-24,46,0,
E12000009,South West,region,2020-08-23,53,1,
E12000009,South West,region,2020-08-22,86,1,
E12000009,South West,region,2020-08-21,51,0,
E12000009,South West,region,2020-08-20,47,1,
E12000009,South West,region,2020-08-19,35,1,
E12000009,South West,region,2020-08-18,61,0,
E12000009,South West,region,2020-08-17,25,3,
